Date,Temperature,pH,Dissolved Oxygen,Rainfall,TDS,Chlorine Added,Turbidity,Algae Concentration,Nitrate,Phosphorus,Microbial Counts,BOD,Heavy Metals Index,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Potability,Algae Increase
2023-01-11,23.64826701995764,7.462288163883153,7.782498883081937,6.506741036144743,231.31341764197097,1.0,8.773566499550917,57.529610571089634,6.608118220232405,0.4989071429189022,31,5.537405339130991,0.5750684976346047,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-12,23.273320690842983,7.586628038433133,6.887285599795215,3.491584885186012,486.8566978737091,3.0,-2.849600966576496,70.01022061587034,4.146803785278396,0.2170218512367497,40,7.431849214704082,0.7886900917316367,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-13,21.892387844576085,8.36087050458715,7.125564368198361,6.1066731244286245,515.6802306779124,3.0,4.465643613109791,53.928539120485944,0.5886626125049834,0.1132372290132268,30,7.098965497588336,0.9136881564993498,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-14,26.98556091718205,7.715710444639122,10.041700754475768,9.159277302268192,175.11126292819486,1.0,4.31107576229844,57.4953902535308,4.378409805963596,0.5369900713406646,28,5.098725329451043,0.09539522532773426,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-15,20.563974915894224,7.474737149829981,8.994556051760147,4.436561450069718,469.2319270121203,3.0,7.097633114904854,65.09665435819011,4.541771015857147,0.3844289473687428,29,7.147272135693432,0.5030959881231515,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-16,27.019732975932364,7.049148584901726,6.737793495096617,6.921760129978803,346.8040408812086,5.0,2.759731455503464,66.8670542855722,0.2764348562650833,0.1408392924060684,26,3.1613862049970827,0.34346292546909185,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-17,22.510863786505087,7.350119240071481,11.173208857097457,5.5452149836954705,483.6828231123225,3.0,6.4377257584856675,64.9457610804629,0.5342688157019428,0.3957204260937139,23,-0.03879702499391735,0.5157138827934308,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-18,19.642765361821915,7.531507786169659,13.932743747406182,4.269045401820526,211.8424352629425,3.0,9.349176855212304,63.05725150049224,7.295070049605107,0.3558482417551867,32,2.8480515000741273,0.23377557667227622,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-19,23.854943755625772,6.92335287668253,8.988895569818386,5.808392195950133,554.3542052965029,3.0,2.0920303355480563,66.55027693327737,0.7233561925688092,0.2459183758439772,26,2.32466105978947,0.8314693355118182,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-20,19.603952176806224,7.583737766201946,11.958876009920305,4.702421380137637,390.3902853491737,1.0,9.838762445008005,68.58247111783868,3.998975548711025,0.2316598957550857,33,14.965615428730493,0.2616847345255804,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-21,25.05038939256172,7.178803088957465,7.674078342678801,6.8652872018610775,25.914731879541932,5.0,-0.3220567837239025,68.09754909534749,2.070467264780418,0.2156235705718571,25,13.769533839081943,0.8057558614708127,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-22,20.98982434704126,7.290628962941391,7.9981188915577395,3.651043992216594,282.62779848517323,3.0,15.86438711120386,52.334446529356846,1.1663968749421882,0.3985383947443421,48,13.782528207249339,0.15964080039184503,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-23,23.35654336220251,6.899367324781119,10.488128586727289,3.425639975324965,399.73618391742224,1.0,7.267182051617692,61.416291202040675,3.5611918685014734,0.3353192297910023,34,4.583129809801844,0.5425896435421816,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-24,21.247091558185915,7.98336751877691,9.250919716283038,7.774117579249634,417.9849955377613,3.0,4.494641509433492,59.26549323810702,0.2511144898080486,0.606508877433533,24,10.476261505027757,0.6873629616746364,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-25,31.13926282855862,7.925165783029555,8.53858897934495,4.019344249156097,313.03023607998847,3.0,4.225084898533947,70.2612733325435,3.8315174081360945,0.1685865058796328,36,6.436983707895952,0.5739225592313275,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-26,27.199477571521687,7.774802103107439,4.07079273392234,4.474685340549135,450.2226717132203,1.0,14.321925044194252,61.76493819285159,3.033281593385918,0.224283731289175,31,5.1936676524848195,0.9413419345489602,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-27,18.131296567217372,7.150828431820365,10.320172556852132,8.670036122422713,549.3150348420844,1.0,3.509554063124794,64.62150435245157,5.667678927427486,0.2407214273841633,30,8.488064261955909,0.7857223532348715,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-28,25.6488509494227,6.98202586456834,7.268157134701218,4.615233707298716,390.9903562265144,5.0,4.002047682124122,56.663745538177096,2.933036904891342,0.1102761320586238,31,1.5013675221529899,0.8459526935836614,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-29,25.351019726094236,7.3703302442552765,6.197623306578755,8.497320381467794,602.9979631933718,1.0,5.829756376929023,74.69904162320239,4.744217813859475,0.3695969552044504,36,-1.2592574552094493,0.3987938635678464,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-30,22.02490952826004,7.321887317925852,9.792560218330792,10.1511187206697,395.6561724463997,3.0,0.3481514442064188,65.17621553925049,5.139152929588257,0.3300428711525183,29,11.54320301866007,0.525536955214694,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-01-31,26.384370341491078,6.978726987817261,10.04614400405904,3.275554530672828,359.27837871948884,5.0,4.820126984692555,70.42493296280651,2.4745626739517395,0.3856551500462668,23,8.006804340679691,0.20466625908006275,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-01,28.22009247646179,6.849945118619929,9.54816819393568,5.1490794594329525,309.2182749879722,5.0,6.04198509412646,70.4261944777077,7.543597630339657,-0.1248928464210959,31,2.964740229804642,0.9375127448555635,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-02,28.50408912618323,7.975905670497872,10.153449920728937,9.244602038384912,323.9591454657507,5.0,3.805406361081544,64.9465941860981,-1.3620349533390517,0.4488394389401288,26,7.177572124199723,0.9705237718206504,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-03,24.01443443722685,6.948895838189484,6.822869222610867,7.007614832521662,267.9889919572128,5.0,12.533811717924028,68.92966080874652,1.5078346194160015,0.4123336212086057,32,3.51182431854423,0.8262994897086361,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-04,25.88443899800759,7.493939236997548,10.862711552325534,4.992006380498828,437.2741797107583,5.0,15.490035210651133,60.752288241477096,4.3561495720845205,0.4247817107990501,25,7.813590746564916,0.26534624999759726,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-05,29.708687725543605,7.295700131171022,8.358053834572278,6.079227033638126,346.80289849623796,5.0,4.318733842908091,57.565922103890365,5.422413616016544,0.375807307070613,24,5.344308091586547,0.9693131206766762,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-06,21.770281158261486,7.25024277391102,7.732430135093552,8.242274113412277,453.0036855923539,1.0,3.861273900973536,69.82842999410347,2.5567546935134553,0.5961574123829033,26,8.179984252636126,0.8260050993346498,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-07,26.24466398915343,6.723999186063504,8.43837568875707,5.2154198692497244,534.3357305595835,3.0,13.936840233915753,68.56373151873301,2.8991934174062113,0.3183925610958509,25,2.6800331305580247,0.9969693475641815,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-08,27.303227921823584,7.615747456479374,6.643308331151221,7.365143030552817,238.56046280389697,3.0,3.885293899948527,57.80296410301918,2.354052306053104,0.1839130625397645,31,9.925659497665873,0.7812645861048706,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-09,25.81717917578281,7.04471535290653,7.236267094689427,6.52983571992952,246.14776112713145,3.0,7.536652496997476,72.78292767242179,1.1663713056190126,0.5669736334339306,32,-2.5337548524260023,0.41640688009349713,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-10,23.214689513946375,8.440059990434472,5.325791827906082,6.852812734568862,280.859548094658,3.0,4.318661236873153,63.14136372302378,3.878153027074356,0.3183106385529994,30,5.472634379285023,0.9703473362621141,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-11,25.131344460031976,7.091470321657322,6.440654849064047,7.814201181648685,520.573748254157,3.0,-0.7732019863429,71.17223758858844,3.782860989849937,0.8492680740937875,27,9.753594352150781,0.5300320721566633,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-12,21.43550148580719,7.859729096636537,8.058958841488993,8.214574837057883,336.5414483028156,3.0,12.203170509718364,62.15357011587936,4.906588940469383,0.2308884720836538,41,5.326655124162867,0.479896769688795,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-13,30.459942954669373,6.609865662927149,10.593553975663289,9.357170121519442,346.06976146894544,1.0,10.712064633067271,60.73898595731096,1.8457727944739255,0.3366385351436188,27,9.5866714350398,0.04644401072865589,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-14,26.89179901676861,7.14586980904075,7.026176359342301,6.726250458245444,263.90911159737203,3.0,11.576612175069329,70.90605431253482,0.5181295150004779,0.3564727951054637,21,1.680839204315755,0.21122637544313505,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-15,28.29926811029611,7.626378975811773,7.715688397390189,6.818612435609389,307.9982491613182,5.0,9.859735754334686,73.59770539083121,5.114220865062503,0.2021925847465721,35,17.517920470346365,0.5928519186920124,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-16,26.332341390303164,7.010552701217705,8.893459581445672,9.639484303354852,462.46308750554823,5.0,5.796783351085432,74.58061097025126,4.397807968382313,0.3795107218713723,34,7.658093566060922,0.15406271444767639,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-17,28.412560105185364,6.860098849069776,5.07613106180683,6.916114968553636,476.6640943871567,1.0,7.389756579527614,73.75345380509684,1.063768156718714,0.4143772384803873,35,20.74038979018194,0.4147800521738291,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-18,25.483938472288465,7.590018408021965,11.581623228705162,6.708705275169313,471.76472250021783,1.0,4.438519195488089,72.34006517016086,3.990354866956848,0.0692413904112147,30,2.935531689641418,0.421723643287094,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-19,30.48036717488351,6.291838065773457,9.44510886503014,7.206317369594435,305.3442742384922,1.0,10.724937614768074,69.52610778070702,4.666105897545432,0.1034389042396347,29,-3.285378283578251,0.3747758019247478,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-20,24.495026608436007,7.671824560311629,7.061962166454737,5.209302825488894,335.9163385789446,3.0,2.3504222506835557,65.17466253697518,3.209048661203292,0.8417449201376537,28,0.11132105822136529,0.04742484977038919,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-21,23.049161607592175,7.028699737341338,7.511079225532786,5.991913663291312,390.9760374042396,3.0,7.425900813386736,66.86949993381863,4.7044780395662045,0.303938451311969,30,7.440400433784807,0.46492416561463035,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-22,33.90141229090854,8.068573274667187,10.054472543767924,6.301485691608835,-6.482568928794592,3.0,13.526993401329444,77.97237842611848,7.223300264260686,0.3444506659177207,31,0.5178696210910749,0.9434836723521381,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-23,21.704181539588554,7.104223873039526,11.101691203276614,9.052416531007012,191.29215624017348,1.0,2.687445866467348,71.06405789633104,7.3093362555768255,-0.0561632996600858,35,17.096252084443783,0.1387833681544105,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-24,30.615619361737327,7.4298136015135565,14.059722744356629,7.7096355808163555,259.1627888785859,1.0,15.794500225759998,69.39779584866491,3.858714758499249,0.2371776443534107,31,1.4411378257262708,0.822579344347933,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-25,33.1877238623779,8.07265522510618,10.923419544372596,9.40137224915582,95.1935072573475,3.0,14.257856502339155,77.56199842329515,1.6029699594677729,0.3940735383908625,44,12.569950829021305,0.16489982513571122,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-26,22.27730930058959,6.614091304168172,9.141195575391864,7.978591540311299,353.24805730525776,3.0,2.797410888033598,69.95367265008456,7.675248559723084,0.4234697243207163,28,-1.3396510953097762,0.07546397999468202,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-27,26.95325547989789,7.866275788069212,6.9041910055530895,7.591925776996517,453.3139269244336,5.0,4.900432446750821,66.3406709539131,5.64218967023755,0.3992137125103286,25,6.16654939134072,0.5143703165034723,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-02-28,28.39739646953529,7.946606673392007,7.633957386102875,6.651428765746866,599.8720076741683,3.0,18.203451388319863,56.70954289003537,3.216857987241683,0.265610620187102,29,12.557391438465595,0.05403439577426572,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-01,25.84344873858404,7.463156975240502,6.514399867975719,8.385810033952904,331.9985664514181,3.0,10.645413501844423,57.828535023987094,3.640042087660914,-0.0344057139323804,29,-2.223139550373685,0.9569149246295905,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-02,27.42931267880238,7.93684889328084,10.282870227925947,8.604256199044567,457.7621416717923,3.0,11.743291736455742,73.07817471591102,1.3744577413987376,0.4067870442750209,22,4.9650009258591,0.6412167275468954,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-03,26.541696346659258,6.973746816053802,9.48166173468715,6.610868286813102,344.4394142845541,3.0,8.932954879500793,68.3126904499191,8.345319197300858,0.2332603210478506,33,3.254738533870318,0.6381461245599447,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-04,29.095737489437735,7.358111595385183,5.394793787071897,6.839296070315291,447.6942327421708,3.0,7.1815151363779455,71.32534328573692,4.800455840937134,0.5369441448944219,32,8.365784588142684,0.9134010568668784,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-05,34.548252702258225,7.663415361329857,10.688934027889228,6.314695973712201,316.6724261798679,1.0,13.62347687157705,66.17636511429349,3.1007962267991176,0.6422234953133763,34,13.140858182442217,0.2451131103858506,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-06,31.619414718989503,7.155388504247368,5.855234934679298,9.57069704307936,823.0352593431787,3.0,6.274757178323927,74.62706102550746,1.1306336647382045,0.5863145707489423,41,-0.062141654404068714,0.47038923364367624,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-07,26.49521099025813,7.388736634271901,9.149824085435752,3.2367190504472596,474.369145187172,3.0,8.427755783378316,69.24401870042284,3.383276225576457,0.3037813997575624,35,10.057448995953337,0.6817051217480284,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-08,32.65840224368037,7.656292722737911,8.520566177582168,8.084873154775066,365.24625935085675,5.0,4.167018979655432,59.19497449069007,0.9073961198399648,-0.0391156331588037,29,4.3208888286020475,0.7507022365842633,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-09,31.915160354182373,7.35201383847781,8.911554918541981,10.446490734643136,347.38148342171337,5.0,8.067687141809044,70.38178027059622,6.045741156817754,0.3899604776091875,31,13.211169034925076,0.4185451857049426,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-10,25.643307314453782,7.513369994210571,12.80551430617626,8.921490364758547,365.39825088981326,3.0,3.30353015913672,73.77270200605453,0.6196876385212504,0.7637080016533956,28,14.390891548457528,0.06726269283715502,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-11,25.324956320473632,6.58881412523477,10.580130861213382,4.42970042735579,509.3670314454386,5.0,4.138900249281007,59.09080738795346,3.5789649227556706,0.4800273275251153,33,12.54717572477286,0.5089441600207394,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-12,28.860390791518903,7.599274227008936,9.779181335749517,6.6434367879361975,296.50661417928006,3.0,3.044423583119097,56.62957055777463,-0.21189786254675,0.2450340266776692,30,-0.12762298648510417,0.795226694312623,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-13,29.333848330000258,7.160070547413936,9.702092675794855,5.227449392626857,168.45156430726644,1.0,-0.0893304732478696,71.94713905860296,2.601709817550354,0.2949645589354278,36,13.101797083028545,0.1657114450211915,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-14,25.55570630261746,7.37572451919096,10.004434312502037,7.473084643342272,409.8852713569254,3.0,10.164931194561568,66.0505358432622,1.7929911704927328,0.0427788886471621,30,6.718531808999768,0.18015072003576837,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-15,28.02210011734559,7.812721675036348,7.500212923241987,6.9137298174460735,349.7524309207446,3.0,5.602494328455669,66.64065257996643,3.1202791949870736,0.3505437092931009,48,1.8800832674179835,0.2120387319005701,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-16,30.069644439289245,7.481000051867562,6.985670625694702,7.174088245605282,185.6619257048704,5.0,11.623814790866293,57.18743190517477,4.039898205282192,0.0050615891661467,36,6.282002772855239,0.4770113524252003,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-17,32.47238888431439,7.154118187380905,7.780703086909677,5.784991029644138,415.4113254779839,5.0,12.804851249345717,75.01669475029993,6.927184805142113,0.285702211640867,45,11.326937435980906,0.9814013074501874,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-18,28.523266772417298,7.285444283955763,10.873115356100746,7.560471348598398,553.8517307729435,3.0,6.1051500133478545,69.31749095636636,3.228604011037356,0.3677874067514339,32,-1.8077945950524466,0.04338615923524369,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-19,32.89560122940492,7.938114364379777,9.702402902422534,9.472161991949841,479.426859632349,5.0,11.53002878898075,73.35436965180735,2.053744415110317,0.312795465712885,32,2.120350080773088,0.5112506825615504,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
2023-03-20,34.51314299320335,7.906246391263256,8.603537420896059,10.865842428762212,253.01371189830672,1.0,4.418533953381803,67.64240603584105,5.162852143468432,0.5651383420956443,29,8.322002087488649,0.8782615846039334,7.036752103833548,196.9676268636308,20927.833606520187,7.130298973883081,333.073545745888,421.8849682800544,14.218337937208588,66.62248509808484,0.0,0
